EventNumber,ParticipantID,ClipNumber,Speed,BrakingIntensity,MergingDistance,PerceivedRiskRating
2,1873,5,80,-2,15,1
2,1883,5,80,-2,15,1
2,1884,5,80,-2,15,1
2,1891,5,80,-2,15,3
2,1900,5,80,-2,15,1
2,1915,5,80,-2,15,1
2,1926,5,80,-2,15,2
2,1943,5,80,-2,15,1
2,1949,5,80,-2,15,1
2,1955,5,80,-2,15,1
2,1959,5,80,-2,15,3
2,1969,5,80,-2,15,1
2,1978,5,80,-2,15,1
2,1979,5,80,-2,15,2
2,1990,5,80,-2,15,1
2,2010,5,80,-2,15,1
2,2016,5,80,-2,15,1
2,2025,5,80,-2,15,1
2,2038,5,80,-2,15,1
2,2039,5,80,-2,15,1
2,2040,5,80,-2,15,1
2,2087,5,80,-2,15,1
2,2091,5,80,-2,15,1
2,2094,5,80,-2,15,1
2,2097,5,80,-2,15,2
2,2099,5,80,-2,15,1
2,2102,5,80,-2,15,1
2,2114,5,80,-2,15,1
2,2116,5,80,-2,15,2
2,2117,5,80,-2,15,1
2,2125,5,80,-2,15,1
2,2132,5,80,-2,15,3
2,2147,5,80,-2,15,1
2,2155,5,80,-2,15,1
3,8,1,80,-2,25,2
3,19,1,80,-2,25,2
3,36,1,80,-2,25,1
3,44,1,80,-2,25,2
3,54,1,80,-2,25,1
3,62,1,80,-2,25,2
3,68,1,80,-2,25,1
3,79,1,80,-2,25,1
3,91,1,80,-2,25,3
3,101,1,80,-2,25,1
3,114,1,80,-2,25,1
3,121,1,80,-2,25,1
3,128,1,80,-2,25,1
3,137,1,80,-2,25,1
3,161,1,80,-2,25,1
3,169,1,80,-2,25,4
3,208,1,80,-2,25,1
3,210,1,80,-2,25,1
3,214,1,80,-2,25,2
3,217,1,80,-2,25,1
3,223,1,80,-2,25,7
3,251,1,80,-2,25,1
3,271,1,80,-2,25,1
3,277,1,80,-2,25,1
3,287,1,80,-2,25,1
3,293,1,80,-2,25,1
3,311,1,80,-2,25,1
3,346,1,80,-2,25,2
3,367,1,80,-2,25,6
3,384,1,80,-2,25,1
3,390,1,80,-2,25,1
3,399,1,80,-2,25,3
3,401,1,80,-2,25,3
3,429,1,80,-2,25,1
3,443,1,80,-2,25,6
3,446,1,80,-2,25,1
3,464,1,80,-2,25,1
3,474,1,80,-2,25,1
3,481,1,80,-2,25,3
3,483,1,80,-2,25,1
3,485,1,80,-2,25,1
3,492,1,80,-2,25,1
3,505,1,80,-2,25,7
3,522,1,80,-2,25,2
3,525,1,80,-2,25,1
3,538,1,80,-2,25,4
3,541,1,80,-2,25,1
3,545,1,80,-2,25,1
3,549,1,80,-2,25,1
3,574,1,80,-2,25,1
3,593,1,80,-2,25,2
3,638,1,80,-2,25,2
3,639,1,80,-2,25,1
3,643,1,80,-2,25,1
3,650,1,80,-2,25,1
3,657,1,80,-2,25,0
3,670,1,80,-2,25,1
3,690,1,80,-2,25,1
3,695,1,80,-2,25,3
3,697,1,80,-2,25,4
3,699,1,80,-2,25,1
3,728,1,80,-2,25,1
3,733,1,80,-2,25,2
3,753,1,80,-2,25,2
3,756,1,80,-2,25,1
3,759,1,80,-2,25,1
3,762,1,80,-2,25,1
3,776,1,80,-2,25,1
3,783,1,80,-2,25,3
3,805,1,80,-2,25,1
3,814,1,80,-2,25,6
3,817,1,80,-2,25,1
3,818,1,80,-2,25,1
3,824,1,80,-2,25,0
3,833,1,80,-2,25,4
3,840,1,80,-2,25,1
3,842,1,80,-2,25,1
3,845,1,80,-2,25,2
3,859,1,80,-2,25,1
3,865,1,80,-2,25,1
3,878,1,80,-2,25,1
3,921,1,80,-2,25,1
3,930,1,80,-2,25,1
3,932,1,80,-2,25,1
3,941,1,80,-2,25,1
3,945,1,80,-2,25,2
3,964,1,80,-2,25,1
3,969,1,80,-2,25,1
3,975,1,80,-2,25,2
3,976,1,80,-2,25,2
3,989,1,80,-2,25,1
3,1013,1,80,-2,25,1
3,1017,1,80,-2,25,1
3,1023,1,80,-2,25,1
3,1051,1,80,-2,25,1
3,1053,1,80,-2,25,1
3,1067,1,80,-2,25,1
3,1075,1,80,-2,25,1
3,1078,1,80,-2,25,1
3,1084,1,80,-2,25,5
3,1085,1,80,-2,25,1
3,1093,1,80,-2,25,3
3,1102,1,80,-2,25,4
3,1107,1,80,-2,25,1
3,1146,1,80,-2,25,4
3,1147,1,80,-2,25,0
3,1182,1,80,-2,25,1
3,1188,1,80,-2,25,1
3,1190,1,80,-2,25,4
3,1199,1,80,-2,25,1
3,1205,1,80,-2,25,1
3,1213,1,80,-2,25,7
3,1220,1,80,-2,25,5
3,1227,1,80,-2,25,1
3,1238,1,80,-2,25,2
3,1263,1,80,-2,25,3
3,1266,1,80,-2,25,1
3,1267,1,80,-2,25,1
3,1281,1,80,-2,25,4
3,1292,1,80,-2,25,1
3,1308,1,80,-2,25,2
3,1310,1,80,-2,25,1
3,1316,1,80,-2,25,1
3,1327,1,80,-2,25,1
3,1330,1,80,-2,25,3
3,1349,1,80,-2,25,1
3,1372,1,80,-2,25,5
3,1379,1,80,-2,25,1
3,1389,1,80,-2,25,3
3,1411,1,80,-2,25,2
3,1419,1,80,-2,25,1
3,1442,1,80,-2,25,1
3,1467,1,80,-2,25,1
3,1472,1,80,-2,25,3
3,1489,1,80,-2,25,1
3,1507,1,80,-2,25,2
3,1513,1,80,-2,25,3
3,1522,1,80,-2,25,2
3,1535,1,80,-2,25,2
3,1551,1,80,-2,25,1
3,1554,1,80,-2,25,1
3,1557,1,80,-2,25,2
3,1560,1,80,-2,25,1
3,1576,1,80,-2,25,2
3,1579,1,80,-2,25,1
3,1624,1,80,-2,25,1
3,1625,1,80,-2,25,1
3,1626,1,80,-2,25,2
3,1634,1,80,-2,25,2
3,1651,1,80,-2,25,2
3,1656,1,80,-2,25,1
3,1683,1,80,-2,25,7
3,1692,1,80,-2,25,4
3,1697,1,80,-2,25,1
3,1698,1,80,-2,25,1
3,1702,1,80,-2,25,1
3,1713,1,80,-2,25,2
3,1729,1,80,-2,25,1
3,1740,1,80,-2,25,0
3,1746,1,80,-2,25,1
3,1805,1,80,-2,25,2
3,1809,1,80,-2,25,5
3,1823,1,80,-2,25,1
3,1828,1,80,-2,25,1
3,1839,1,80,-2,25,1
3,1858,1,80,-2,25,3
3,1868,1,80,-2,25,1
3,1878,1,80,-2,25,3
3,1891,1,80,-2,25,4
3,1900,1,80,-2,25,1
3,1908,1,80,-2,25,1
3,1913,1,80,-2,25,2
3,1922,1,80,-2,25,1
3,1925,1,80,-2,25,1
3,1938,1,80,-2,25,1
3,1940,1,80,-2,25,1
3,1952,1,80,-2,25,1
3,1958,1,80,-2,25,3
3,1977,1,80,-2,25,1
3,1984,1,80,-2,25,1
3,2015,1,80,-2,25,1
3,2031,1,80,-2,25,1
3,2043,1,80,-2,25,1
3,2046,1,80,-2,25,2
3,2060,1,80,-2,25,4
3,2067,1,80,-2,25,2
3,2078,1,80,-2,25,1
3,2088,1,80,-2,25,1
3,2089,1,80,-2,25,1
3,2092,1,80,-2,25,2
3,2096,1,80,-2,25,1
3,2115,1,80,-2,25,2
3,2124,1,80,-2,25,3
3,2128,1,80,-2,25,3
3,2135,1,80,-2,25,2
3,2138,1,80,-2,25,2
3,2153,1,80,-2,25,4
3,2161,1,80,-2,25,7
3,8,2,80,-2,25,3
3,19,2,80,-2,25,2
3,36,2,80,-2,25,1
3,44,2,80,-2,25,2
3,54,2,80,-2,25,1
3,62,2,80,-2,25,1
3,68,2,80,-2,25,1
3,79,2,80,-2,25,1
3,91,2,80,-2,25,4
3,101,2,80,-2,25,1
3,114,2,80,-2,25,1
3,121,2,80,-2,25,2
3,128,2,80,-2,25,1
3,137,2,80,-2,25,3
3,161,2,80,-2,25,1
3,169,2,80,-2,25,4
3,208,2,80,-2,25,1
3,210,2,80,-2,25,2
3,214,2,80,-2,25,2
3,217,2,80,-2,25,1
3,223,2,80,-2,25,6
3,251,2,80,-2,25,2
3,271,2,80,-2,25,1
3,277,2,80,-2,25,1
3,287,2,80,-2,25,1
3,293,2,80,-2,25,1
3,311,2,80,-2,25,1
3,346,2,80,-2,25,2
3,367,2,80,-2,25,6
3,384,2,80,-2,25,1
3,390,2,80,-2,25,3
3,399,2,80,-2,25,1
3,401,2,80,-2,25,1
3,429,2,80,-2,25,1
3,443,2,80,-2,25,6
3,446,2,80,-2,25,1
3,464,2,80,-2,25,1
3,474,2,80,-2,25,1
3,481,2,80,-2,25,3
3,483,2,80,-2,25,2
3,485,2,80,-2,25,1
3,492,2,80,-2,25,1
3,505,2,80,-2,25,8
3,522,2,80,-2,25,3
3,525,2,80,-2,25,1
3,538,2,80,-2,25,3
3,541,2,80,-2,25,2
3,545,2,80,-2,25,1
3,549,2,80,-2,25,1
3,574,2,80,-2,25,1
3,593,2,80,-2,25,3
3,638,2,80,-2,25,2
3,639,2,80,-2,25,3
3,643,2,80,-2,25,2
3,650,2,80,-2,25,1
3,657,2,80,-2,25,1
3,670,2,80,-2,25,1
3,690,2,80,-2,25,2
3,695,2,80,-2,25,3
3,697,2,80,-2,25,4
3,699,2,80,-2,25,1
3,728,2,80,-2,25,2
3,733,2,80,-2,25,3
3,753,2,80,-2,25,1
3,756,2,80,-2,25,2
3,759,2,80,-2,25,1
3,762,2,80,-2,25,1
3,776,2,80,-2,25,1
3,783,2,80,-2,25,3
3,805,2,80,-2,25,1
3,814,2,80,-2,25,5
3,817,2,80,-2,25,1
3,818,2,80,-2,25,1
3,824,2,80,-2,25,1
3,833,2,80,-2,25,4
3,840,2,80,-2,25,1
3,842,2,80,-2,25,5
3,845,2,80,-2,25,1
3,859,2,80,-2,25,2
3,865,2,80,-2,25,1
3,878,2,80,-2,25,2
3,921,2,80,-2,25,3
3,930,2,80,-2,25,1
3,932,2,80,-2,25,2
3,941,2,80,-2,25,1
3,945,2,80,-2,25,4
3,964,2,80,-2,25,3
3,969,2,80,-2,25,1
3,975,2,80,-2,25,1
3,976,2,80,-2,25,2
3,989,2,80,-2,25,1
3,1013,2,80,-2,25,2
3,1017,2,80,-2,25,1
3,1023,2,80,-2,25,1
3,1051,2,80,-2,25,1
3,1053,2,80,-2,25,1
3,1067,2,80,-2,25,3
3,1075,2,80,-2,25,1
3,1078,2,80,-2,25,2
3,1084,2,80,-2,25,4
3,1085,2,80,-2,25,1
3,1093,2,80,-2,25,3
3,1102,2,80,-2,25,5
3,1107,2,80,-2,25,1
3,1146,2,80,-2,25,4
3,1147,2,80,-2,25,1
3,1182,2,80,-2,25,1
3,1188,2,80,-2,25,1
3,1190,2,80,-2,25,4
3,1199,2,80,-2,25,3
3,1205,2,80,-2,25,1
3,1213,2,80,-2,25,8
3,1220,2,80,-2,25,6
3,1227,2,80,-2,25,1
3,1238,2,80,-2,25,3
3,1263,2,80,-2,25,4
3,1266,2,80,-2,25,1
3,1267,2,80,-2,25,1
3,1281,2,80,-2,25,1
3,1292,2,80,-2,25,1
3,1308,2,80,-2,25,2
3,1310,2,80,-2,25,2
3,1316,2,80,-2,25,1
3,1327,2,80,-2,25,1
3,1330,2,80,-2,25,3
3,1349,2,80,-2,25,1
3,1372,2,80,-2,25,1
3,1379,2,80,-2,25,1
3,1389,2,80,-2,25,2
3,1411,2,80,-2,25,2
3,1419,2,80,-2,25,1
3,1442,2,80,-2,25,1
3,1467,2,80,-2,25,1
3,1472,2,80,-2,25,2
3,1489,2,80,-2,25,1
3,1507,2,80,-2,25,3
3,1513,2,80,-2,25,2
3,1522,2,80,-2,25,2
3,1535,2,80,-2,25,5
3,1551,2,80,-2,25,1
3,1554,2,80,-2,25,2
3,1557,2,80,-2,25,1
3,1560,2,80,-2,25,1
3,1576,2,80,-2,25,3
3,1579,2,80,-2,25,1
3,1624,2,80,-2,25,3
3,1625,2,80,-2,25,2
3,1626,2,80,-2,25,2
3,1634,2,80,-2,25,2
3,1651,2,80,-2,25,2
3,1656,2,80,-2,25,1
3,1683,2,80,-2,25,3
3,1692,2,80,-2,25,3
3,1697,2,80,-2,25,1
3,1698,2,80,-2,25,1
3,1702,2,80,-2,25,2
3,1713,2,80,-2,25,5
3,1729,2,80,-2,25,1
3,1740,2,80,-2,25,1
3,1746,2,80,-2,25,2
3,1805,2,80,-2,25,3
3,1809,2,80,-2,25,6
3,1823,2,80,-2,25,2
3,1828,2,80,-2,25,1
3,1839,2,80,-2,25,2
3,1858,2,80,-2,25,4
3,1868,2,80,-2,25,1
3,1878,2,80,-2,25,3
3,1891,2,80,-2,25,5
3,1900,2,80,-2,25,2
3,1908,2,80,-2,25,1
3,1913,2,80,-2,25,3
3,1922,2,80,-2,25,1
3,1925,2,80,-2,25,1
3,1938,2,80,-2,25,1
3,1940,2,80,-2,25,1
3,1952,2,80,-2,25,1
3,1958,2,80,-2,25,2
3,1977,2,80,-2,25,1
3,1984,2,80,-2,25,3
3,2015,2,80,-2,25,3
3,2031,2,80,-2,25,1
3,2043,2,80,-2,25,1
3,2046,2,80,-2,25,2
3,2060,2,80,-2,25,3
3,2067,2,80,-2,25,2
3,2078,2,80,-2,25,1
3,2088,2,80,-2,25,1
3,2089,2,80,-2,25,1
3,2092,2,80,-2,25,1
3,2096,2,80,-2,25,1
3,2115,2,80,-2,25,2
3,2124,2,80,-2,25,2
3,2128,2,80,-2,25,4
3,2135,2,80,-2,25,2
3,2138,2,80,-2,25,3
3,2153,2,80,-2,25,1
3,2161,2,80,-2,25,6
3,8,3,80,-2,25,6
3,19,3,80,-2,25,7
3,36,3,80,-2,25,2
3,44,3,80,-2,25,5
3,54,3,80,-2,25,2
3,62,3,80,-2,25,2
3,68,3,80,-2,25,3
3,79,3,80,-2,25,4
3,91,3,80,-2,25,3
3,101,3,80,-2,25,7
3,114,3,80,-2,25,5
3,121,3,80,-2,25,4
3,128,3,80,-2,25,5
3,137,3,80,-2,25,5
3,161,3,80,-2,25,2
3,169,3,80,-2,25,4
3,208,3,80,-2,25,7
3,210,3,80,-2,25,3
3,214,3,80,-2,25,3
3,217,3,80,-2,25,3
3,223,3,80,-2,25,7
3,251,3,80,-2,25,3
3,271,3,80,-2,25,2
3,277,3,80,-2,25,4
3,287,3,80,-2,25,3
3,293,3,80,-2,25,4
3,311,3,80,-2,25,2
3,346,3,80,-2,25,2
3,367,3,80,-2,25,10
3,384,3,80,-2,25,4
3,390,3,80,-2,25,7
3,399,3,80,-2,25,3
3,401,3,80,-2,25,5
3,429,3,80,-2,25,3
3,443,3,80,-2,25,5
3,446,3,80,-2,25,2
3,464,3,80,-2,25,3
3,474,3,80,-2,25,3
3,481,3,80,-2,25,3
3,483,3,80,-2,25,3
3,485,3,80,-2,25,4
3,492,3,80,-2,25,2
3,505,3,80,-2,25,8
3,522,3,80,-2,25,4
3,525,3,80,-2,25,4
3,538,3,80,-2,25,4
3,541,3,80,-2,25,2
3,545,3,80,-2,25,2
3,549,3,80,-2,25,6
3,574,3,80,-2,25,3
3,593,3,80,-2,25,2
3,638,3,80,-2,25,6
3,639,3,80,-2,25,6
3,643,3,80,-2,25,3
3,650,3,80,-2,25,5
3,657,3,80,-2,25,6
3,670,3,80,-2,25,2
3,690,3,80,-2,25,4
3,695,3,80,-2,25,7
3,697,3,80,-2,25,7
3,699,3,80,-2,25,3
3,728,3,80,-2,25,4
3,733,3,80,-2,25,4
3,753,3,80,-2,25,3
3,756,3,80,-2,25,5
3,759,3,80,-2,25,3
3,762,3,80,-2,25,2
3,776,3,80,-2,25,4
3,783,3,80,-2,25,2
3,805,3,80,-2,25,6
3,814,3,80,-2,25,4
3,817,3,80,-2,25,5
3,818,3,80,-2,25,3
3,824,3,80,-2,25,3
3,833,3,80,-2,25,5
3,840,3,80,-2,25,3
3,842,3,80,-2,25,7
3,845,3,80,-2,25,2
3,859,3,80,-2,25,8
3,865,3,80,-2,25,3
3,878,3,80,-2,25,2
3,921,3,80,-2,25,4
3,930,3,80,-2,25,3
3,932,3,80,-2,25,7
3,941,3,80,-2,25,3
3,945,3,80,-2,25,5
3,964,3,80,-2,25,2
3,969,3,80,-2,25,3
3,975,3,80,-2,25,4
3,976,3,80,-2,25,2
3,989,3,80,-2,25,3
3,1013,3,80,-2,25,4
3,1017,3,80,-2,25,2
3,1023,3,80,-2,25,2
3,1051,3,80,-2,25,2
3,1053,3,80,-2,25,3
3,1067,3,80,-2,25,4
3,1075,3,80,-2,25,2
3,1078,3,80,-2,25,2
3,1084,3,80,-2,25,4
3,1085,3,80,-2,25,2
3,1093,3,80,-2,25,4
3,1102,3,80,-2,25,5
3,1107,3,80,-2,25,2
3,1146,3,80,-2,25,3
3,1147,3,80,-2,25,2
3,1182,3,80,-2,25,3
3,1188,3,80,-2,25,4
3,1190,3,80,-2,25,5
3,1199,3,80,-2,25,3
3,1205,3,80,-2,25,3
3,1213,3,80,-2,25,7
3,1220,3,80,-2,25,5
3,1227,3,80,-2,25,3
3,1238,3,80,-2,25,4
3,1263,3,80,-2,25,5
3,1266,3,80,-2,25,3
3,1267,3,80,-2,25,4
3,1281,3,80,-2,25,6
3,1292,3,80,-2,25,2
3,1308,3,80,-2,25,5
3,1310,3,80,-2,25,3
3,1316,3,80,-2,25,2
3,1327,3,80,-2,25,2
3,1330,3,80,-2,25,2
3,1349,3,80,-2,25,5
3,1372,3,80,-2,25,3
3,1379,3,80,-2,25,7
3,1389,3,80,-2,25,3
3,1411,3,80,-2,25,3
3,1419,3,80,-2,25,4
3,1442,3,80,-2,25,5
3,1467,3,80,-2,25,3
3,1472,3,80,-2,25,4
3,1489,3,80,-2,25,3
3,1507,3,80,-2,25,5
3,1513,3,80,-2,25,3
3,1522,3,80,-2,25,3
3,1535,3,80,-2,25,6
3,1551,3,80,-2,25,2
3,1554,3,80,-2,25,3
3,1557,3,80,-2,25,2
3,1560,3,80,-2,25,6
3,1576,3,80,-2,25,2
3,1579,3,80,-2,25,2
3,1624,3,80,-2,25,5
3,1625,3,80,-2,25,7
3,1626,3,80,-2,25,3
3,1634,3,80,-2,25,3
3,1651,3,80,-2,25,4
3,1656,3,80,-2,25,3
3,1683,3,80,-2,25,6
3,1692,3,80,-2,25,4
3,1697,3,80,-2,25,2
3,1698,3,80,-2,25,4
3,1702,3,80,-2,25,3
3,1713,3,80,-2,25,6
3,1729,3,80,-2,25,2
3,1740,3,80,-2,25,3
3,1746,3,80,-2,25,4
3,1805,3,80,-2,25,2
3,1809,3,80,-2,25,6
3,1823,3,80,-2,25,6
3,1828,3,80,-2,25,2
3,1839,3,80,-2,25,2
3,1858,3,80,-2,25,4
3,1868,3,80,-2,25,2
3,1878,3,80,-2,25,4
3,1891,3,80,-2,25,6
3,1900,3,80,-2,25,2
3,1908,3,80,-2,25,4
3,1913,3,80,-2,25,2
3,1922,3,80,-2,25,2
3,1925,3,80,-2,25,2
3,1938,3,80,-2,25,5
3,1940,3,80,-2,25,2
3,1952,3,80,-2,25,2
3,1958,3,80,-2,25,2
3,1977,3,80,-2,25,2
3,1984,3,80,-2,25,3
3,2015,3,80,-2,25,3
3,2031,3,80,-2,25,2
3,2043,3,80,-2,25,2
3,2046,3,80,-2,25,3
3,2060,3,80,-2,25,4
3,2067,3,80,-2,25,3
3,2078,3,80,-2,25,7
3,2088,3,80,-2,25,6
3,2089,3,80,-2,25,2
3,2092,3,80,-2,25,5
3,2096,3,80,-2,25,4
3,2115,3,80,-2,25,4
3,2124,3,80,-2,25,4
3,2128,3,80,-2,25,4
3,2135,3,80,-2,25,2
3,2138,3,80,-2,25,2
3,2153,3,80,-2,25,5
3,2161,3,80,-2,25,7
3,8,4,80,-2,25,4
3,19,4,80,-2,25,2
3,36,4,80,-2,25,1
3,44,4,80,-2,25,2
3,54,4,80,-2,25,1
3,62,4,80,-2,25,2
3,68,4,80,-2,25,1
3,79,4,80,-2,25,1
3,91,4,80,-2,25,2
3,101,4,80,-2,25,1
3,114,4,80,-2,25,1
3,121,4,80,-2,25,2
3,128,4,80,-2,25,1
3,137,4,80,-2,25,2
3,161,4,80,-2,25,1
3,169,4,80,-2,25,3
3,208,4,80,-2,25,6
3,210,4,80,-2,25,2
3,214,4,80,-2,25,2
3,217,4,80,-2,25,3
3,223,4,80,-2,25,3
3,251,4,80,-2,25,1
3,271,4,80,-2,25,1
3,277,4,80,-2,25,2
3,287,4,80,-2,25,1
3,293,4,80,-2,25,2
3,311,4,80,-2,25,1
3,346,4,80,-2,25,1
3,367,4,80,-2,25,9
3,384,4,80,-2,25,1
3,390,4,80,-2,25,2
3,399,4,80,-2,25,1
3,401,4,80,-2,25,1
3,429,4,80,-2,25,1
3,443,4,80,-2,25,1
3,446,4,80,-2,25,1
3,464,4,80,-2,25,1
3,474,4,80,-2,25,1
3,481,4,80,-2,25,3
3,483,4,80,-2,25,2
3,485,4,80,-2,25,2
3,492,4,80,-2,25,1
3,505,4,80,-2,25,7
3,522,4,80,-2,25,2
3,525,4,80,-2,25,1
3,538,4,80,-2,25,3
3,541,4,80,-2,25,1
3,545,4,80,-2,25,1
3,549,4,80,-2,25,5
3,574,4,80,-2,25,1
3,593,4,80,-2,25,2
3,638,4,80,-2,25,2
3,639,4,80,-2,25,3
3,643,4,80,-2,25,1
3,650,4,80,-2,25,1
3,657,4,80,-2,25,6
3,670,4,80,-2,25,1
3,690,4,80,-2,25,1
3,695,4,80,-2,25,4
3,697,4,80,-2,25,4
3,699,4,80,-2,25,1
3,728,4,80,-2,25,3
3,733,4,80,-2,25,2
3,753,4,80,-2,25,1
3,756,4,80,-2,25,2
3,759,4,80,-2,25,1
3,762,4,80,-2,25,1
3,776,4,80,-2,25,1
3,783,4,80,-2,25,1
3,805,4,80,-2,25,3
3,814,4,80,-2,25,3
3,817,4,80,-2,25,2
3,818,4,80,-2,25,1
3,824,4,80,-2,25,1
3,833,4,80,-2,25,2
3,840,4,80,-2,25,1
3,842,4,80,-2,25,2
3,845,4,80,-2,25,1
3,859,4,80,-2,25,3
3,865,4,80,-2,25,1
3,878,4,80,-2,25,1
3,921,4,80,-2,25,2
3,930,4,80,-2,25,1
3,932,4,80,-2,25,1
3,941,4,80,-2,25,1
3,945,4,80,-2,25,5
3,964,4,80,-2,25,1
3,969,4,80,-2,25,1
3,975,4,80,-2,25,2
3,976,4,80,-2,25,1
3,989,4,80,-2,25,2
3,1013,4,80,-2,25,1
3,1017,4,80,-2,25,1
3,1023,4,80,-2,25,1
3,1051,4,80,-2,25,1
3,1053,4,80,-2,25,1
3,1067,4,80,-2,25,1
3,1075,4,80,-2,25,1
3,1078,4,80,-2,25,1
3,1084,4,80,-2,25,2
3,1085,4,80,-2,25,1
3,1093,4,80,-2,25,2
3,1102,4,80,-2,25,2
3,1107,4,80,-2,25,1
3,1146,4,80,-2,25,1
3,1147,4,80,-2,25,1
3,1182,4,80,-2,25,2
3,1188,4,80,-2,25,2
3,1190,4,80,-2,25,5
3,1199,4,80,-2,25,2
3,1205,4,80,-2,25,1
3,1213,4,80,-2,25,1
3,1220,4,80,-2,25,4
3,1227,4,80,-2,25,1
3,1238,4,80,-2,25,1
3,1263,4,80,-2,25,4
3,1266,4,80,-2,25,1
3,1267,4,80,-2,25,1
3,1281,4,80,-2,25,1
3,1292,4,80,-2,25,1
3,1308,4,80,-2,25,1
3,1310,4,80,-2,25,1
3,1316,4,80,-2,25,1
3,1327,4,80,-2,25,1
3,1330,4,80,-2,25,1
3,1349,4,80,-2,25,1
3,1372,4,80,-2,25,1
3,1379,4,80,-2,25,2
3,1389,4,80,-2,25,3
3,1411,4,80,-2,25,2
3,1419,4,80,-2,25,1
3,1442,4,80,-2,25,1
3,1467,4,80,-2,25,1
3,1472,4,80,-2,25,2
3,1489,4,80,-2,25,1
3,1507,4,80,-2,25,3
3,1513,4,80,-2,25,1
3,1522,4,80,-2,25,2
3,1535,4,80,-2,25,2
3,1551,4,80,-2,25,1
3,1554,4,80,-2,25,1
3,1557,4,80,-2,25,1
3,1560,4,80,-2,25,1
3,1576,4,80,-2,25,1
3,1579,4,80,-2,25,1
3,1624,4,80,-2,25,1
3,1625,4,80,-2,25,1
3,1626,4,80,-2,25,1
3,1634,4,80,-2,25,2
3,1651,4,80,-2,25,2
3,1656,4,80,-2,25,1
3,1683,4,80,-2,25,2
3,1692,4,80,-2,25,2
3,1697,4,80,-2,25,1
3,1698,4,80,-2,25,1
3,1702,4,80,-2,25,2
3,1713,4,80,-2,25,2
3,1729,4,80,-2,25,1
3,1740,4,80,-2,25,1
3,1746,4,80,-2,25,2
3,1805,4,80,-2,25,2
3,1809,4,80,-2,25,3
3,1823,4,80,-2,25,3
3,1828,4,80,-2,25,1
3,1839,4,80,-2,25,1
3,1858,4,80,-2,25,3
3,1868,4,80,-2,25,1
3,1878,4,80,-2,25,3
3,1891,4,80,-2,25,4
3,1900,4,80,-2,25,1
3,1908,4,80,-2,25,2
3,1913,4,80,-2,25,1
3,1922,4,80,-2,25,1
3,1925,4,80,-2,25,1
3,1938,4,80,-2,25,1
3,1940,4,80,-2,25,1
3,1952,4,80,-2,25,1
3,1958,4,80,-2,25,1
3,1977,4,80,-2,25,1
3,1984,4,80,-2,25,2
3,2015,4,80,-2,25,4
3,2031,4,80,-2,25,1
3,2043,4,80,-2,25,1
3,2046,4,80,-2,25,2
3,2060,4,80,-2,25,1
3,2067,4,80,-2,25,2
3,2078,4,80,-2,25,4
3,2088,4,80,-2,25,1
3,2089,4,80,-2,25,1
3,2092,4,80,-2,25,1
3,2096,4,80,-2,25,2
3,2115,4,80,-2,25,2
3,2124,4,80,-2,25,3
3,2128,4,80,-2,25,1
3,2135,4,80,-2,25,2
3,2138,4,80,-2,25,1
3,2153,4,80,-2,25,1
3,2161,4,80,-2,25,3
3,8,5,80,-2,25,3
3,19,5,80,-2,25,2
3,36,5,80,-2,25,1
3,44,5,80,-2,25,3
3,54,5,80,-2,25,1
3,62,5,80,-2,25,1
3,68,5,80,-2,25,1
3,79,5,80,-2,25,1
3,91,5,80,-2,25,1
3,101,5,80,-2,25,1
3,114,5,80,-2,25,1
3,121,5,80,-2,25,1
3,128,5,80,-2,25,1
3,137,5,80,-2,25,2
3,161,5,80,-2,25,1
3,169,5,80,-2,25,3
3,208,5,80,-2,25,3
3,210,5,80,-2,25,1
3,214,5,80,-2,25,1
3,217,5,80,-2,25,1
3,223,5,80,-2,25,1
3,251,5,80,-2,25,1
3,271,5,80,-2,25,1
3,277,5,80,-2,25,1
3,287,5,80,-2,25,1
3,293,5,80,-2,25,1
3,311,5,80,-2,25,1
3,346,5,80,-2,25,1
3,367,5,80,-2,25,9
3,384,5,80,-2,25,1
3,390,5,80,-2,25,1
3,399,5,80,-2,25,1
3,401,5,80,-2,25,1
3,429,5,80,-2,25,1
3,443,5,80,-2,25,1
3,446,5,80,-2,25,1
3,464,5,80,-2,25,1
3,474,5,80,-2,25,1
3,481,5,80,-2,25,2
3,483,5,80,-2,25,1
3,485,5,80,-2,25,1
3,492,5,80,-2,25,1
3,505,5,80,-2,25,1
3,522,5,80,-2,25,1
3,525,5,80,-2,25,1
3,538,5,80,-2,25,2
3,541,5,80,-2,25,1
3,545,5,80,-2,25,1
3,549,5,80,-2,25,1
3,574,5,80,-2,25,1
3,593,5,80,-2,25,1
3,638,5,80,-2,25,4
3,639,5,80,-2,25,1
3,643,5,80,-2,25,1
3,650,5,80,-2,25,1
3,657,5,80,-2,25,0
3,670,5,80,-2,25,1
3,690,5,80,-2,25,1
3,695,5,80,-2,25,4
3,697,5,80,-2,25,3
3,699,5,80,-2,25,1
3,728,5,80,-2,25,3
3,733,5,80,-2,25,2
3,753,5,80,-2,25,1
3,756,5,80,-2,25,2
3,759,5,80,-2,25,1
3,762,5,80,-2,25,1
3,776,5,80,-2,25,1
3,783,5,80,-2,25,1
3,805,5,80,-2,25,2
3,814,5,80,-2,25,2
3,817,5,80,-2,25,1
3,818,5,80,-2,25,1
